,145020
2018-05-03,167813
2018-05-04,163584
2018-05-08,161129
2018-05-09,167438
2018-05-10,164471
2018-05-11,169518
2018-05-14,158912
2018-05-15,155332
2018-05-16,163005
2018-05-17,164300
2018-05-18,163687
2018-05-21,166415
2018-05-23,165255
2018-05-24,166381
2018-05-25,164300
2018-05-28,160447
2018-05-29,160277
2018-05-30,162220
2018-05-31,164539
2018-06-01,162766
2018-06-04,161709
2018-06-05,162118
2018-06-07,163107
2018-06-08,160106
2018-06-11,166483
2018-06-12,169313
2018-06-14,178418
2018-06-15,181965
2018-06-18,179032
2018-06-19,180737
2018-06-20,180737
2018-06-21,170541
2018-06-22,173610
2018-06-25,171769
2018-06-26,171325
2018-06-27,172724
2018-06-28,169859
2018-06-29,164403
2018-07-02,164028
2018-07-03,175963
2018-07-04,189092
2018-07-05,189058
2018-07-06,186978
2018-07-09,182545
2018-07-10,179714
2018-07-11,169177
2018-07-12,168052
2018-07-13,167540
2018-07-16,170064
2018-07-17,170507
2018-07-18,167608
2018-07-19,164028
2018-07-20,165017
2018-07-23,163687
2018-07-24,164164
2018-07-25,164778
2018-07-26,162698
2018-07-27,161947
2018-07-30,163005
2018-07-31,162766
2018-08-01,168290
2018-08-02,166006
2018-08-03,166619
2018-08-06,162425
2018-08-07,161470
2018-08-08,162357
2018-08-09,160959
2018-08-10,159594
2018-08-13,151103
2018-08-14,155366
2018-08-16,153865
2018-08-17,152535
2018-08-20,146738
2018-08-21,144010
2018-08-22,142237
2018-08-23,139986
2018-08-24,136747
2018-08-27,146159
2018-08-28,143226
2018-08-29,147488
2018-08-30,145238
2018-08-31,146159
2018-09-03,148614
2018-09-04,151615
2018-09-05,150762
2018-09-06,156969
2018-09-07,149603
2018-09-10,151751
2018-09-11,148818
2018-09-12,147864
2018-09-13,147659
2018-09-14,148307
2018-09-17,143669
2018-09-18,140668
2018-09-19,139816
2018-09-20,139782
2018-09-21,141828
2018-09-27,144931
2018-09-28,145886
2018-10-01,144931
2018-10-02,139338
2018-10-04,137019
2018-10-05,129756
2018-10-08,131120
2018-10-10,130983
2018-10-11,122765
2018-10-12,122083
2018-10-15,113558
2018-10-16,114240
2018-10-17,109806
2018-10-18,108442
2018-10-19,107317
2018-10-22,108954
2018-10-23,106737
2018-10-24,102850
2018-10-25,100531
2018-10-26,81195
2018-10-29,82525
2018-10-30,87811
2018-10-31,93574
2018-11-01,95552
2018-11-02,100122
2018-11-05,95893
2018-11-06,97257
2018-11-07,95825
2018-11-08,98996
2018-11-09,103634
2018-11-12,100872
2018-11-13,101179
2018-11-14,99440
2018-11-15,96848
2018-11-16,100088
2018-11-19,105135
2018-11-20,100565
2018-11-21,104112
2018-11-22,111512
2018-11-23,112194
2018-11-26,117138
2018-11-27,114240
2018-11-28,112535
2018-11-29,112125
2018-11-30,112194
2018-12-03,118707
2018-12-04,123277
2018-12-05,123549
2018-12-06,119150
2018-12-07,119935
2018-12-10,117479
2018-12-11,114683
2018-12-12,116627
2018-12-13,121333
2018-12-14,119014
2018-12-17,113285
2018-12-18,116661
2018-12-19,118161
2018-12-20,115297
2018-12-21,124913
2018-12-24,124913
2018-12-26,126107
2018-12-27,126107
2018-12-28,130097
2019-01-02,126448
2019-01-03,122697
2019-01-04,119184
2019-01-07,119218
2019-01-08,115945
2019-01-09,118877
2019-01-10,119218
2019-01-11,116968
2019-01-14,117138
2019-01-15,123515
2019-01-16,121503
2019-01-17,116115
2019-01-18,117923
2019-01-21,111409
2019-01-22,112194
2019-01-23,111409
2019-01-24,116865
2019-01-25,116729
2019-01-28,117718
2019-01-29,115263
2019-01-30,115160
2019-01-31,114069
2019-02-01,116388
2019-02-07,113489
2019-02-08,109295
2019-02-11,106396
2019-02-12,103839
2019-02-13,104896
2019-02-14,108340
2019-02-15,108408
2019-02-18,107760
2019-02-19,109124
2019-02-20,108442
2019-02-21,111853
2019-02-22,115672
2019-02-25,117411
2019-02-26,116627
2019-02-27,120344
2019-02-28,119628
2019-03-04,132313
2019-03-05,133507
2019-03-06,132143
2019-03-07,132961
2019-03-08,133677
2019-03-11,133677
2019-03-12,140123
2019-03-13,138247
2019-03-14,136985
2019-03-15,138452
2019-03-18,136235
2019-03-19,131665
2019-03-20,131870
2019-03-21,127641
2019-03-22,130063
2019-03-25,123549
2019-03-26,129858
2019-03-27,128221
2019-03-28,124504
2019-03-29,128903
2019-04-01,131870
2019-04-02,132143
2019-04-03,133132
2019-04-04,131700
2019-04-05,129040
2019-04-08,129074
2019-04-09,129960
2019-04-10,139475
2019-04-11,142544
2019-04-12,140259
2019-04-15,135724
2019-04-16,136406
2019-04-17,139100
2019-04-18,132791
2019-04-19,136644
2019-04-22,138724
2019-04-23,141043
2019-04-24,142885
2019-04-25,138861
2019-04-26,139202
2019-04-29,141077
2019-04-30,141316
2019-05-02,143294
2019-05-03,142851
2019-05-07,146329
2019-05-08,145511
2019-05-09,142680
2019-05-10,140498
2019-05-13,131154
2019-05-14,132995
2019-05-15,137633
2019-05-16,137224
2019-05-17,138554
2019-05-20,137122
2019-05-21,132552
2019-05-22,133405
2019-05-23,131938
2019-05-24,131563
2019-05-27,135007
2019-05-28,135348
2019-05-29,133541
2019-05-30,135212
2019-05-31,136303
2019-06-03,135212
2019-06-04,133575
2019-06-05,133882
2019-06-07,132961
2019-06-10,133677
2019-06-11,139236
2019-06-12,136747
2019-06-13,138111
2019-06-14,140839
2019-06-17,142714
2019-06-18,140941
2019-06-19,140907
2019-06-20,144010
2019-06-21,146500
2019-06-24,144590
2019-06-25,144078
2019-06-26,141623
2019-06-27,140157
2019-06-28,143089
2019-07-01,143328
2019-07-02,143226
2019-07-03,139816
2019-07-04,141896
2019-07-05,141077
2019-07-08,132825
2019-07-09,130097
2019-07-10,127982
2019-07-11,126550
2019-07-12,129551
2019-07-15,128494
2019-07-16,127573
2019-07-17,126346
2019-07-18,122901
2019-07-19,125186
2019-07-22,125118
2019-07-23,126687
2019-07-24,123788
2019-07-25,124675
2019-07-26,123413
2019-07-29,128494
2019-07-30,129244
2019-07-31,127710
2019-08-01,132825
2019-08-02,129585
2019-08-05,126243
2019-08-06,117343
2019-08-07,117684
2019-08-08,128869
2019-08-09,123686
2019-08-12,119696
2019-08-13,119696
2019-08-14,120412
2019-08-16,118059
2019-08-19,119321
2019-08-20,134018
2019-08-21,130949
2019-08-22,126857
2019-08-23,123890
2019-08-26,116013
2019-08-27,119355
2019-08-28,124470
2019-08-29,122356
2019-08-30,125493
2019-09-02,123959
2019-09-03,122492
2019-09-04,122049
2019-09-05,124402
2019-09-06,127096
2019-09-09,126516
2019-09-10,125323
2019-09-11,130438
2019-09-16,136167
2019-09-17,135792
2019-09-18,133302
2019-09-19,132484
2019-09-20,132450
2019-09-23,132995
2019-09-24,133030
2019-09-25,130949
2019-09-26,137838
2019-09-27,134905
2019-09-30,131461
2019-10-01,132995
2019-10-02,127437
2019-10-04,126312
2019-10-07,128665
2019-10-08,128801
2019-10-10,125868
2019-10-11,125391
2019-10-14,127744
2019-10-15,129824
2019-10-16,129278
2019-10-17,126175
2019-10-18,130199
2019-10-21,127948
2019-10-22,127335
2019-10-23,129449
2019-10-24,130097
2019-10-25,125698
2019-10-28,126857
2019-10-29,125493
2019-10-30,125016
2019-10-31,124470
2019-11-01,125050
2019-11-04,127198
2019-11-05,128255
2019-11-06,128903
2019-11-07,128903
2019-11-08,130438
2019-11-11,132075
2019-11-12,132484
2019-11-13,134700
2019-11-14,134700
2019-11-15,134359
2019-11-18,136406
2019-11-19,134973
2019-11-20,132109
2019-11-21,127028
2019-11-22,126414
2019-11-25,127028
2019-11-26,127914
2019-11-27,131597
2019-11-28,129244
2019-11-29,129960
2019-12-02,127948
2019-12-03,126823
2019-12-04,127232
2019-12-05,127880
2019-12-06,125698
2019-12-09,123618
2019-12-10,122867
2019-12-11,126209
2019-12-12,126959
2019-12-13,128801
2019-12-16,129790
2019-12-17,132995
2019-12-18,127573
2019-12-19,131427
2019-12-20,131290
2019-12-23,131052
2019-12-24,132177
2019-12-26,129210
2019-12-27,132995
2019-12-30,135621
2020-01-02,132382
2020-01-03,132006
2020-01-06,129585
2020-01-07,133336
2020-01-08,129688
2020-01-09,133677
2020-01-10,136065
2020-01-13,142885
2020-01-14,144590
2020-01-15,142953
2020-01-16,146602
2020-01-17,145135
2020-01-20,144351
2020-01-21,141521
2020-01-22,155161
2020-01-23,153797
2020-01-28,146022
2020-01-29,149500
2020-01-30,147727
2020-01-31,149125
2020-02-03,147659
2020-02-04,149159
2020-02-05,145647
2020-02-06,148955
2020-02-07,145954
2020-02-10,147966
2020-02-11,145579
2020-02-12,144010
2020-02-13,141828
2020-02-14,140327
2020-02-17,137190
2020-02-18,135007
2020-02-19,139816
2020-02-20,136406
2020-02-21,136406
2020-02-24,132279
2020-02-25,134189
2020-02-26,129824
2020-02-27,127369
2020-02-28,127846
2020-03-02,137019
2020-03-03,131904
2020-03-04,129585
2020-03-05,129994
2020-03-06,130438
2020-03-09,124163
2020-03-10,123788
2020-03-11,118332
2020-03-12,111409
2020-03-13,114274
2020-03-16,107760
2020-03-17,120992
2020-03-18,117991
2020-03-19,101622
2020-03-20,117650
2020-03-23,104418
2020-03-24,111614
2020-03-25,115092
2020-03-26,111512
2020-03-27,108613
2020-03-30,108613
2020-03-31,114922
2020-04-01,112398
2020-04-02,111989
2020-04-03,111784
2020-04-06,112978
2020-04-07,113762
2020-04-08,113046
2020-04-09,112364
2020-04-10,114922
2020-04-13,110147
2020-04-14,113217
2020-04-16,112671
2020-04-17,117582
2020-04-20,135382
2020-04-21,131324
2020-04-22,130949
2020-04-23,135382
2020-04-24,133609
2020-04-27,132313
2020-04-28,132654
2020-04-29,130983
2020-05-04,128562
2020-05-06,129585
2020-05-07,129653
2020-05-08,129040
2020-05-11,127880
2020-05-12,127914
2020-05-13,126687
2020-05-14,132143
2020-05-15,139338
2020-05-18,136406
2020-05-19,138213
2020-05-20,136440
2020-05-21,135587
2020-05-22,135382
2020-05-25,136303
2020-05-26,136303
2020-05-27,136406
2020-05-28,129892
2020-05-29,125936
2020-06-01,131870
2020-06-02,134769
2020-06-03,135076
2020-06-04,133677
2020-06-05,138281
2020-06-08,143192
2020-06-09,144931
2020-06-10,142680
2020-06-11,143226
2020-06-12,142373
2020-06-15,130608
2020-06-16,139577
2020-06-17,139338
2020-06-18,148000
2020-06-19,156184
2020-06-22,170302
2020-06-23,172280
2020-06-24,190115
2020-06-25,180737
2020-06-26,171769
2020-06-29,176713
2020-06-30,161129
2020-07-01,157651
2020-07-02,163039
2020-07-03,165733
2020-07-06,168802
2020-07-07,177600
2020-07-08,176700
2020-07-09,173100
2020-07-10,181300
2020-07-13,180900
2020-07-14,176000
2020-07-15,173300
2020-07-16,169300
2020-07-17,168300
2020-07-20,164400
2020-07-21,171700
2020-07-22,166700
2020-07-23,166800
2020-07-24,165200
2020-07-27,165000
2020-07-28,161400
